,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__kernel,param_model__gamma,param_model__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.03189892768859863,0.005380589626323387,0.01279897689819336,0.0012885451638317315,41.947368292370925,linear,,,"OrderedDict([('model__C', 41.947368292370925), ('model__kernel', 'linear')])",0.4114583333333333,1.0,1.0,1.0,0.9162303664921466,0.8655377399650959,0.22934609132590297,103
1,0.03130025863647461,0.005044749995169807,0.012698554992675781,0.0006009684585737888,25.232163380833246,linear,,,"OrderedDict([('model__C', 25.232163380833246), ('model__kernel', 'linear')])",0.4114583333333333,1.0,1.0,1.0,0.9162303664921466,0.8655377399650959,0.22934609132590297,103
2,0.034995508193969724,0.0050421348186492935,0.014901208877563476,0.0004904301211639526,1.3999737123956659e-09,linear,,,"OrderedDict([('model__C', 1.3999737123956659e-09), ('model__kernel', 'linear')])",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,132
3,0.03729853630065918,0.00213433971560506,0.015199565887451172,0.00040041965895076207,0.013383084282326587,linear,,,"OrderedDict([('model__C', 0.013383084282326587), ('model__kernel', 'linear')])",0.6197916666666666,0.6510416666666666,0.6666666666666666,0.7120418848167539,0.6596858638743456,0.6618455497382199,0.029775266371955458,130
4,0.03409795761108399,0.004409384949662381,0.014500617980957031,0.0007079665858242194,2.1909852083084993e-07,linear,,,"OrderedDict([('model__C', 2.1909852083084993e-07), ('model__kernel', 'linear')])",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,132
5,0.0344968318939209,0.004123627949937515,0.016501760482788085,0.0010968691648794698,1.702819245073096e-05,linear,,,"OrderedDict([('model__C', 1.702819245073096e-05), ('model__kernel', 'linear')])",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,132
6,0.03300023078918457,0.0018703618086402189,0.015197134017944336,0.0005103706766399423,3.0639332509443565e-09,linear,,,"OrderedDict([('model__C', 3.0639332509443565e-09), ('model__kernel', 'linear')])",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,132
7,0.04609746932983398,0.007250033169824637,0.01270155906677246,0.000751406802366755,190.809383330154,linear,,,"OrderedDict([('model__C', 190.809383330154), ('model__kernel', 'linear')])",0.4114583333333333,1.0,0.8958333333333334,1.0,0.9162303664921466,0.8447044066317627,0.22075585280906948,112
8,0.036799049377441405,0.0030102124495865823,0.015702152252197267,0.00024497392867618207,3.2791361987155965e-08,linear,,,"OrderedDict([('model__C', 3.2791361987155965e-08), ('model__kernel', 'linear')])",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,132
9,0.03549990653991699,0.0016742819029858106,0.015600013732910156,0.0007993233301305812,7.71212940519224e-09,linear,,,"OrderedDict([('model__C', 7.71212940519224e-09), ('model__kernel', 'linear')])",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,132
10,0.03880014419555664,0.0015688700324309596,0.015499687194824219,0.0008371445224435519,3.093121274517192,linear,,,"OrderedDict([('model__C', 3.093121274517192), ('model__kernel', 'linear')])",1.0,1.0,1.0,1.0,0.9162303664921466,0.9832460732984293,0.03350785340314135,1
11,0.03855786323547363,0.0029636931116627,0.014934158325195313,0.0009001003907427885,1.1611755772202035,linear,,,"OrderedDict([('model__C', 1.1611755772202035), ('model__kernel', 'linear')])",1.0,1.0,1.0,1.0,0.9162303664921466,0.9832460732984293,0.03350785340314135,1
12,0.03710169792175293,0.0012015347159450183,0.01579909324645996,0.0002450375361336971,1.8138773038720404,linear,,,"OrderedDict([('model__C', 1.8138773038720404), ('model__kernel', 'linear')])",1.0,1.0,1.0,1.0,0.9162303664921466,0.9832460732984293,0.03350785340314135,1
13,0.037697792053222656,0.0025209234612793767,0.015501165390014648,0.0007740193512428199,1.7834458721851263,linear,,,"OrderedDict([('model__C', 1.7834458721851263), ('model__kernel', 'linear')])",1.0,1.0,1.0,1.0,0.9162303664921466,0.9832460732984293,0.03350785340314135,1
14,0.03899998664855957,0.0009482130367435805,0.015700244903564455,0.0005104917287934408,0.7312387695156246,linear,,,"OrderedDict([('model__C', 0.7312387695156246), ('model__kernel', 'linear')])",1.0,1.0,1.0,1.0,0.9162303664921466,0.9832460732984293,0.03350785340314135,1
15,0.03660349845886231,0.0020588295741717187,0.015499591827392578,0.0007073264244739222,1.3599850208667879,linear,,,"OrderedDict([('model__C', 1.3599850208667879), ('model__kernel', 'linear')])",1.0,1.0,1.0,1.0,0.9162303664921466,0.9832460732984293,0.03350785340314135,1
16,0.04069967269897461,0.0022069338880498592,0.018100261688232422,0.0010213316196350383,0.312984755039853,linear,,,"OrderedDict([('model__C', 0.312984755039853), ('model__kernel', 'linear')])",1.0,1.0,1.0,1.0,0.9162303664921466,0.9832460732984293,0.03350785340314135,1
17,0.04109630584716797,0.001933139786220471,0.019200563430786133,0.0003990570665365739,0.4387638841404396,linear,,,"OrderedDict([('model__C', 0.4387638841404396), ('model__kernel', 'linear')])",1.0,1.0,1.0,1.0,0.9162303664921466,0.9832460732984293,0.03350785340314135,1
