,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__degree,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,9.15785210132599,0.08788535748792256,0.9627453327178955,0.09039707050006289,0.0745934328572655,2,0.008263688714158009,poly,"{'model__C': 0.0745934328572655, 'model__degree': 2, 'model__gamma': 0.008263688714158009, 'model__kernel': 'poly'}",0.5718519399285138,0.5372564279949268,0.267880563242246,0.4524368009915831,0.5764315260002306,0.672471319036089,0.06134159172143434,0.5305092530055383,0.609316943581431,0.676351028862173,0.4955847394364167,0.18288999850308535,9
1,11.671814274787902,0.2547595778024952,1.0678669452667235,0.047646605833018205,0.9846738873614566,4,0.16949768237884735,sigmoid,"{'model__C': 0.9846738873614566, 'model__degree': 4, 'model__gamma': 0.16949768237884735, 'model__kernel': 'sigmoid'}",0.4643757926899574,0.547795601291364,0.32337966966447595,0.49822365386832695,0.46631427994926783,0.40207756831546176,0.08267576098235904,0.42339772164437844,0.6275113692647125,0.3422846593723265,0.41780360770426306,0.14109329145025773,36
2,9.457772970199585,0.1209492813919123,0.9701421737670899,0.08824063729706116,0.0019517224641449498,5,0.04661686413912769,poly,"{'model__C': 0.0019517224641449498, 'model__degree': 5, 'model__gamma': 0.04661686413912769, 'model__kernel': 'poly'}",0.6176261818286637,0.52295197740113,0.2973650265190822,0.45978179407356157,0.7085261011184135,0.6338384930243285,0.05782312925170068,0.5046728803638165,0.5853951100905038,0.8500166599126481,0.5237997353583849,0.2093129139337973,1
3,9.144501805305481,0.09821833602660732,0.9086312770843505,0.040331943956961686,3.4702669886504163,3,0.0019145111285710716,poly,"{'model__C': 3.4702669886504163, 'model__degree': 3, 'model__gamma': 0.0019145111285710716, 'model__kernel': 'poly'}",0.5912223999769399,0.5319580162573504,0.2708729678312003,0.45071990660671046,0.627203317767785,0.6611268448057189,0.05867707252392483,0.5242928542482778,0.5959511909586204,0.7573488225494169,0.5069373393525944,0.19409352372729216,4
4,9.046869325637818,0.08721747841021064,0.8869407176971436,0.03764712325336213,14.528246637516036,3,0.0010090061869151559,poly,"{'model__C': 14.528246637516036, 'model__degree': 3, 'model__gamma': 0.0010090061869151559, 'model__kernel': 'poly'}",0.583414403897152,0.5325273117721665,0.2717557361927822,0.45096672143433647,0.6336763518966909,0.6618492736077481,0.05767540066874208,0.5247098023323877,0.5970822639470486,0.7554387860777163,0.5069096051826771,0.19417476356447608,5
5,9.403114485740662,0.20229046312154453,0.9118377447128296,0.04230677230714865,0.008260808399079604,5,1.1435780278433403,linear,"{'model__C': 0.008260808399079604, 'model__degree': 5, 'model__gamma': 1.1435780278433403, 'model__kernel': 'linear'}",0.46585848322379797,0.5482640089934279,0.2985828865444483,0.4951141473538568,0.5057073676928399,0.42038690476190477,0.08017158134440217,0.4303210410194065,0.6341140978882434,0.32479985591426896,0.4203320374736596,0.14723501604735498,27
6,12.081186199188233,1.9954192571677412,1.1513438940048217,0.19734124906810968,0.14445251022763064,2,0.4206039057901998,sigmoid,"{'model__C': 0.14445251022763064, 'model__degree': 2, 'model__gamma': 0.4206039057901998, 'model__kernel': 'sigmoid'}",0.4485021762942465,0.5504421048080249,0.31849201545024786,0.4980579096045198,0.45994213363311426,0.3722652196471809,0.09087469733656173,0.4274663424737719,0.5015480210725383,0.35568463235625203,0.4023275252676458,0.12415353477912328,46
7,8.96725573539734,0.131935415922227,1.0282274246215821,0.04398387948594641,0.004982752357076452,5,73.92266140516048,sigmoid,"{'model__C': 0.004982752357076452, 'model__degree': 5, 'model__gamma': 73.92266140516048, 'model__kernel': 'sigmoid'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
8,10.271916675567628,0.22193351274077025,0.9319217681884766,0.051607286419742875,0.19069966103000435,4,1.2357483710912178,poly,"{'model__C': 0.19069966103000435, 'model__degree': 4, 'model__gamma': 1.2357483710912178, 'model__kernel': 'poly'}",0.4846722587340021,0.5395462210307852,0.3067710134901418,0.4768768736308082,0.44855442176870747,0.43331495733886777,0.07641531188746685,0.44513485523886714,0.6243666981854203,0.333617902652078,0.4169270513957145,0.14259649646309722,37
9,9.652713227272034,0.17700701027037494,0.9138389587402344,0.044186970394991455,0.37253938395788866,5,0.21568228019263963,linear,"{'model__C': 0.37253938395788866, 'model__degree': 5, 'model__gamma': 0.21568228019263963, 'model__kernel': 'linear'}",0.4708992707252393,0.5482856278104462,0.322496901302894,0.49204247376916865,0.44726630058803185,0.3946208780122218,0.0833675631269457,0.42339411950110317,0.6307334864244225,0.35087577108379486,0.4163982392344268,0.14054266734555543,38
10,11.89397759437561,0.20593899566273088,2.8674242973327635,0.05984390604005271,1.0907475835157696,2,0.17885301261862016,rbf,"{'model__C': 1.0907475835157696, 'model__degree': 2, 'model__gamma': 0.17885301261862016, 'model__kernel': 'rbf'}",0.4749726161651101,0.5471308226680502,0.3158401072293324,0.48600541911679923,0.4416994552058111,0.4078335783465929,0.08050306987201661,0.4210383177990904,0.6369273717862127,0.36752667837363234,0.41794774365626486,0.14143450131028895,34
11,11.841754722595216,0.22506313053575852,2.914516234397888,0.11952521911078533,55.51721685244721,5,0.6553013900933984,rbf,"{'model__C': 55.51721685244721, 'model__degree': 5, 'model__gamma': 0.6553013900933984, 'model__kernel': 'rbf'}",0.46583326127061,0.5264992649602214,0.31871360832468576,0.49315404127752804,0.39223380029978094,0.29901346131673007,0.1327071082670356,0.3499842406231708,0.637640596154712,0.3472087892295916,0.3962988171724066,0.13377214715518732,47
12,9.263915157318115,0.13850135136728803,0.9401309490203857,0.04272118178630021,0.03334792728637585,2,0.014271483774997193,poly,"{'model__C': 0.03334792728637585, 'model__degree': 2, 'model__gamma': 0.014271483774997193, 'model__kernel': 'poly'}",0.5725275279603366,0.5376365588608325,0.2687146892655367,0.4526854173872939,0.5699656981436643,0.67790484838003,0.0616028190937392,0.5246431626817957,0.6078436669818542,0.6680642982574632,0.4941588687012547,0.18201310446229385,10
13,10.37848527431488,0.17441983425755453,1.0443992853164672,0.07751025650061857,0.15876781526924,4,1.1219752813215704,poly,"{'model__C': 0.15876781526924, 'model__degree': 4, 'model__gamma': 1.1219752813215704, 'model__kernel': 'poly'}",0.48372103078519546,0.5395930618009916,0.3067602040816326,0.4769147065605903,0.44795269802836385,0.43285015277297356,0.06667783638879281,0.4449673555765681,0.6312143725516682,0.33300193615201046,0.41636533546987875,0.14590403411754896,39
