,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__degree,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,7.902694129943848,0.068090154753661,0.8205475330352783,0.051362433406110825,0.0745934328572655,2,0.008263688714158009,poly,"{'model__C': 0.0745934328572655, 'model__degree': 2, 'model__gamma': 0.008263688714158009, 'model__kernel': 'poly'}",0.7820796874882846,0.8221108786767739,0.7946892502867938,0.881865248067421,0.9071349843669163,0.8868854519834963,0.8632200880720037,0.9394322038827484,0.7212981744421907,0.8454248366013071,0.8444140803867934,0.062077809946455904,26
1,9.825271773338319,0.6125766413192675,0.6639411449432373,0.05329755554867963,0.9846738873614566,4,0.16949768237884735,sigmoid,"{'model__C': 0.9846738873614566, 'model__degree': 4, 'model__gamma': 0.16949768237884735, 'model__kernel': 'sigmoid'}",0.8198240247130185,0.862243291270216,0.8241259344235254,0.8972227845633609,0.9147547067953302,0.9109035542138157,0.8708658787593369,0.9346814941845085,0.8510141987829615,0.792066711742168,0.8677702579448242,0.04434881672834844,17
2,7.543554902076721,0.16531310703104504,0.7982769966125488,0.09916337131315608,0.0019517224641449498,5,0.04661686413912769,poly,"{'model__C': 0.0019517224641449498, 'model__degree': 5, 'model__gamma': 0.04661686413912769, 'model__kernel': 'poly'}",0.7888624588553734,0.8301711016637798,0.7850394763479316,0.8949959136543926,0.9129720853858785,0.9027399136541625,0.8681527957326169,0.9256528942366687,0.829188265344452,0.8391443167305236,0.8576919221605779,0.04809851343643519,20
3,7.329987525939941,0.09918685600135621,0.7191995620727539,0.03418092079999605,3.4702669886504163,3,0.0019145111285710716,poly,"{'model__C': 3.4702669886504163, 'model__degree': 3, 'model__gamma': 0.0019145111285710716, 'model__kernel': 'poly'}",0.7665440762984457,0.8794809216396369,0.8170235658426495,0.9156338334420525,0.9134838158220304,0.853189561197284,0.8467652207522708,0.9376328632032017,0.7780238148899407,0.8407914506798888,0.85485691237674,0.054762290447706516,22
4,7.28072452545166,0.09435504978299274,0.749813461303711,0.11901648624536812,14.528246637516036,3,0.0010090061869151559,poly,"{'model__C': 14.528246637516036, 'model__degree': 3, 'model__gamma': 0.0010090061869151559, 'model__kernel': 'poly'}",0.7665440762984457,0.8794809216396369,0.8170235658426495,0.9156338334420525,0.9134838158220304,0.853189561197284,0.8467652207522708,0.9376328632032017,0.7780238148899407,0.8407914506798888,0.85485691237674,0.054762290447706516,22
5,8.020574021339417,0.060253242247388136,0.7094101905822754,0.026131245684771664,0.008260808399079604,5,1.1435780278433403,linear,"{'model__C': 0.008260808399079604, 'model__degree': 5, 'model__gamma': 1.1435780278433403, 'model__kernel': 'linear'}",0.8070401361615345,0.8241428046576842,0.7857499006530655,0.8674299510388315,0.8829918048151397,0.8701547733187234,0.8375414889684842,0.8935161818703762,0.7891236571256854,0.7971940500338066,0.8354884748643332,0.03857217056562537,36
6,12.465601062774658,0.3935451780892757,0.6023906230926513,0.07688009263435419,0.14445251022763064,2,0.4206039057901998,sigmoid,"{'model__C': 0.14445251022763064, 'model__degree': 2, 'model__gamma': 0.4206039057901998, 'model__kernel': 'sigmoid'}",0.7654400131962721,0.796318165118354,0.7373810648491801,0.836418711713941,0.8757001147175922,0.8889493464021629,0.6906372367831017,0.675343779140782,0.55064420404177,0.7023382916384946,0.751917092760165,0.09807841033630484,47
7,9.076287293434143,0.19419660860557644,0.8966346740722656,0.12819250219139658,0.004982752357076452,5,73.92266140516048,sigmoid,"{'model__C': 0.004982752357076452, 'model__degree': 5, 'model__gamma': 73.92266140516048, 'model__kernel': 'sigmoid'}",0.36952560901545317,0.19907813542674196,0.23719549227343278,0.1657125612014606,0.22165050873128345,0.2562287395421532,0.28011175050143255,0.21150977629260773,0.2568984298700323,0.4231706858988806,0.2621081688753478,0.07479842124301501,50
8,6.653128743171692,0.17172651113200224,0.5464998483657837,0.030720829400446147,0.19069966103000435,4,1.2357483710912178,poly,"{'model__C': 0.19069966103000435, 'model__degree': 4, 'model__gamma': 1.2357483710912178, 'model__kernel': 'poly'}",0.8333783206244236,0.9074217783476168,0.8785905481701418,0.9206124269893756,0.9407067503430281,0.9249661802755487,0.9235871235503487,0.9479579640994948,0.917962587333784,0.8900157764255129,0.9085199456159275,0.031952903875586657,7
9,6.8197730541229244,0.11970568084774154,0.5855715990066528,0.06371135399147956,0.37253938395788866,5,0.21568228019263963,linear,"{'model__C': 0.37253938395788866, 'model__degree': 5, 'model__gamma': 0.21568228019263963, 'model__kernel': 'linear'}",0.8714450667686379,0.9019745671847703,0.8637016292897256,0.9163967429201251,0.9315087237855305,0.9151795681957622,0.8759918419882433,0.9390625791550415,0.8582957704154458,0.8705600631057021,0.8944116552808984,0.028328184571508035,11
10,7.430982208251953,0.12684655918053717,1.4707441091537476,0.05462152545599659,1.0907475835157696,2,0.17885301261862016,rbf,"{'model__C': 1.0907475835157696, 'model__degree': 2, 'model__gamma': 0.17885301261862016, 'model__kernel': 'rbf'}",0.8933538775295977,0.9173639696785658,0.8789373252056294,0.9307476887779202,0.9319754669305922,0.9223037564754688,0.9074174489139224,0.9424661286781881,0.8796859740064609,0.8746450304259634,0.9078896666622309,0.023550115555919928,8
11,6.491550183296203,0.22832440103520352,0.9812596559524536,0.04775271714365453,55.51721685244721,5,0.6553013900933984,rbf,"{'model__C': 55.51721685244721, 'model__degree': 5, 'model__gamma': 0.6553013900933984, 'model__kernel': 'rbf'}",0.9139018227350775,0.9107433400064481,0.9346259681639937,0.9167566412488473,0.9516311641961146,0.9429276905209081,0.9432841813750414,0.9601799715933077,0.9465573585756142,0.9332732326647134,0.9353881371080067,0.015948758462086283,1
12,7.698594737052917,0.05323490660437353,0.7045823097229004,0.03230655838413861,0.03334792728637585,2,0.014271483774997193,poly,"{'model__C': 0.03334792728637585, 'model__degree': 2, 'model__gamma': 0.014271483774997193, 'model__kernel': 'poly'}",0.7696594462064468,0.8157133109896454,0.7752716107699575,0.8697355497072077,0.8951271265867392,0.8810577646522431,0.8578746015276572,0.9276942734434952,0.7363402449102247,0.8398148148148149,0.8368288743608432,0.058301758034309176,29
13,6.809720396995544,0.20297402344518234,0.6179084539413452,0.04918388844168425,0.15876781526924,4,1.1219752813215704,poly,"{'model__C': 0.15876781526924, 'model__degree': 4, 'model__gamma': 1.1219752813215704, 'model__kernel': 'poly'}",0.863964055154419,0.8978169916998447,0.864640738991235,0.9323241184365416,0.9304871373836892,0.9194311906982156,0.9195212515455754,0.9435731265936549,0.9133348358500488,0.8813518894147696,0.9066445335767994,0.02696161302631408,9
14,9.876620888710022,0.09896809624483852,2.0885840892791747,0.02725599415786374,0.0014857392806279248,3,0.09022004468565618,rbf,"{'model__C': 0.0014857392806279248, 'model__degree': 3, 'model__gamma': 0.09022004468565618, 'model__kernel': 'rbf'}",0.810404810640994,0.8291945025530288,0.7886140915191457,0.8687758208306153,0.8817340351350744,0.8710234852422167,0.8366483855654977,0.8927300257236295,0.788823153782586,0.8001464953797611,0.836809480637255,0.037500194668491936,30
15,7.283853936195373,0.12307904709192712,1.4343002080917358,0.05265446873931335,2.0540519425388455,3,0.13359166801651828,rbf,"{'model__C': 2.0540519425388455, 'model__degree': 3, 'model__gamma': 0.13359166801651828, 'model__kernel': 'rbf'}",0.8937381439743272,0.9186854713543423,0.8806243486215145,0.9310532274632417,0.9334731688298056,0.9247991924544019,0.9083856030230424,0.9439371225184016,0.8813068139133048,0.8764086094207798,0.9092411701573162,0.023486837145025044,6
16,9.963767170906067,0.11297620212067597,2.1290419816970827,0.050140877512374116,0.5414413211338525,3,0.0014340571602734114,rbf,"{'model__C': 0.5414413211338525, 'model__degree': 3, 'model__gamma': 0.0014340571602734114, 'model__kernel': 'rbf'}",0.806912672170112,0.824097817366594,0.785997330754062,0.8673099849292576,0.8828137301212408,0.8703330187457902,0.8376015295333911,0.8935987376471228,0.7893133498610172,0.7970268950492074,0.8355005066177796,0.038541962759412435,34
17,8.091920065879822,0.07132351950853286,0.705237603187561,0.034527102508170884,7.510418138777549,3,0.0945695189734589,poly,"{'model__C': 7.510418138777549, 'model__degree': 3, 'model__gamma': 0.0945695189734589, 'model__kernel': 'poly'}",0.7761188714188242,0.8059341985888987,0.7617810468542637,0.8420983572140871,0.8287971148150648,0.8441984866025108,0.826769836370698,0.8824236875038698,0.7685185185185186,0.8158027195552551,0.8152442837441992,0.03612267884367418,45
18,8.679003238677979,0.12935536175619253,1.7392351627349854,0.06077281701938494,0.9761125443110458,5,0.04292436152765813,rbf,"{'model__C': 0.9761125443110458, 'model__degree': 5, 'model__gamma': 0.04292436152765813, 'model__kernel': 'rbf'}",0.8584962248164894,0.8879010429553652,0.8474987066153811,0.9105109056691485,0.923937737589131,0.8980079666324561,0.8698526942265369,0.9251575595761886,0.8477894222823229,0.8467451731650515,0.8815897433528072,0.030045307282211976,13
19,8.03401997089386,0.08507863057542789,0.6855353116989136,0.02135064197116037,0.009548041810464166,2,63.95288218539363,linear,"{'model__C': 0.009548041810464166, 'model__degree': 2, 'model__gamma': 63.95288218539363, 'model__kernel': 'linear'}",0.8083691357191594,0.8261634838158219,0.7882523187199615,0.8674336999797557,0.8829918048151397,0.8701547733187234,0.837533983897871,0.8934955429261895,0.7891236571256854,0.797618511005935,0.8361136911324243,0.038054447911821006,31
20,7.991962552070618,0.08383318252025954,0.7012398481369019,0.04364476134899138,0.08777815504719653,3,0.4994139416350945,poly,"{'model__C': 0.08777815504719653, 'model__degree': 3, 'model__gamma': 0.4994139416350945, 'model__kernel': 'poly'}",0.7798097037586882,0.8141687473288797,0.7655656027172324,0.8503122867789848,0.8393297643415735,0.8503939223938175,0.828509136485338,0.8873019834025363,0.7798944482007362,0.8208192472391257,0.8216104842646912,0.03607462306678486,43
