,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__max_samples,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
12,7.65966432094574,0.16528271619083978,0.11341962814331055,0.042612558996097324,0.6467903667112945,0.2534717113185624,167,"{'model__max_features': 0.6467903667112945, 'model__max_samples': 0.2534717113185624, 'model__n_estimators': 167}",0.5644619076444137,0.6856335754640839,0.7430126181828663,0.899397735789231,0.33183713103885626,0.45396723307967257,0.3540693819900842,0.7525021387725697,0.7564329776216849,0.24304291053176638,0.5784357610115229,0.21045256451200509,15
13,0.35152630805969237,0.021906137522687285,0.03660073280334473,0.023101024638071437,0.11193846504387989,0.9479815801163675,14,"{'model__max_features': 0.11193846504387989, 'model__max_samples': 0.9479815801163675, 'model__n_estimators': 14}",0.5950489305891848,0.6292111653983626,0.6376407024674277,0.8147078216879972,0.4200932491640723,0.3610126253891387,0.2848774573388677,0.6912765095231662,0.7020865414921879,0.2704804358593363,0.5406435438909741,0.18146129478189885,50
14,3.921127271652222,0.07421929209437583,0.06060082912445068,0.03769565909204051,0.827557613304815,0.3741523922560336,53,"{'model__max_features': 0.827557613304815, 'model__max_samples': 0.3741523922560336, 'model__n_estimators': 53}",0.5501835797878474,0.7033285771935893,0.7193724417733195,0.8889675573619279,0.35488278998039896,0.48841141329413124,0.3530559999423498,0.7256535638705031,0.748760412445405,0.237640596154712,0.5770256931804184,0.20208189587059092,21
15,12.320433640480042,0.15953943293112846,0.2011500597000122,0.03244197372774438,0.3078044430599341,0.31692291942341055,444,"{'model__max_features': 0.3078044430599341, 'model__max_samples': 0.31692291942341055, 'model__n_estimators': 444}",0.5280459111610746,0.7099511414735385,0.7425045759829356,0.8963846131673009,0.3394100224835697,0.42564297964948694,0.32228791940505014,0.7690017560448467,0.7686901706515377,0.25674906569408795,0.5758668155713429,0.21676360611554982,26
16,10.734253287315369,0.19209400077980648,0.22909214496612548,0.05550288452461706,0.20983441136030095,0.5456592191001431,431,"{'model__max_features': 0.20983441136030095, 'model__max_samples': 0.5456592191001431, 'model__n_estimators': 431}",0.5662004208463046,0.723606126772743,0.7315717600599562,0.8837186887466851,0.36158011933587,0.41270862158422694,0.2932961849994235,0.7801792066279436,0.7711378270070691,0.25418614075374846,0.5778185096733971,0.21832026498387563,19
17,1.4901306629180908,0.048858260041202625,0.12714841365814208,0.06430665505922983,0.2560281881569949,0.45195454681591674,50,"{'model__max_features': 0.2560281881569949, 'model__max_samples': 0.45195454681591674, 'model__n_estimators': 50}",0.528358483223798,0.6938685431799838,0.7281604908912718,0.8741532630001153,0.34651540701026173,0.4545284215381068,0.29220803787616745,0.7475185735512632,0.7769102616056555,0.2546373091989734,0.5696858791075596,0.21185517305030052,41
18,24.6935293674469,0.6959148736804944,0.30066215991973877,0.12330118842702054,0.6962700559185838,0.3805399684804699,390,"{'model__max_features': 0.6962700559185838, 'model__max_samples': 0.3805399684804699, 'model__n_estimators': 390}",0.5551640147584458,0.6940901360544218,0.7497730024213075,0.8958459443099275,0.3400711979707137,0.46697545543641183,0.3539153479188285,0.7386582016299699,0.7664001080642983,0.2416569859066144,0.5802550394470938,0.20929938742985585,5
19,21.263838720321655,0.2809867031986915,0.3620487689971924,0.15826550263391673,0.28714749658136995,0.6109302950379923,477,"{'model__max_features': 0.28714749658136995, 'model__max_samples': 0.6109302950379923, 'model__n_estimators': 477}",0.5258516012337138,0.7103546927245474,0.7455213017410355,0.9018568762250664,0.3434572451862101,0.4318142511241785,0.32987612417848494,0.7638020622270251,0.7746418118780674,0.2558053041559728,0.5782981270674303,0.21636285713983566,17
20,24.327802610397338,0.48007734564300003,0.24133622646331787,0.13235089584019807,0.9726261649881027,0.7976195410250031,162,"{'model__max_features': 0.9726261649881027, 'model__max_samples': 0.7976195410250031, 'model__n_estimators': 162}",0.534367613570852,0.6863677144586647,0.7250870157384988,0.8972457627118644,0.3345665066874207,0.4727665960451977,0.3644139859333564,0.713915079472286,0.7533702553019048,0.21146111936602274,0.5693561649286067,0.20880228488012265,42
21,28.01048994064331,0.5840456079141805,0.1717000961303711,0.03020445363363781,0.45563521240163296,0.9339929792144148,351,"{'model__max_features': 0.45563521240163296, 'model__max_samples': 0.9339929792144148, 'model__n_estimators': 351}",0.5661896114377956,0.6969744465582843,0.7459275553441715,0.903475585149314,0.3465739579730197,0.457196543871786,0.3461505894730773,0.7341231032464317,0.781856004322572,0.2608591111711468,0.5839326508547599,0.20892394201183492,1
