,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
35,0.21339664459228516,0.025500312602846794,0.013701581954956054,0.0017494727722373623,18,11,2,"OrderedDict([('model__max_depth', 18), ('model__min_samples_leaf', 11), ('model__min_samples_split', 2)])",0.6738107849071833,0.6227372304854144,0.6903644932549291,0.7569711677043698,0.35790672201083823,0.5377311411852876,0.39909236999884695,0.6218614075374849,0.6662704309063892,0.30118510513755686,0.56279308531283,0.14897571349286004,7
36,0.21499640941619874,0.020786029433031167,0.013300132751464844,0.00215886988813764,18,10,2,"OrderedDict([('model__max_depth', 18), ('model__min_samples_leaf', 10), ('model__min_samples_split', 2)])",0.6083102732618471,0.6190422143433645,0.6819457655943733,0.7531752637495677,0.3602622722817941,0.5139522440332065,0.4135193272224144,0.6318834706650457,0.6591003647170066,0.3191706065108739,0.5560361802379493,0.13939485456374454,25
37,0.20614771842956542,0.03598170551510032,0.016151833534240722,0.002431250596412387,17,13,60,"OrderedDict([('model__max_depth', 17), ('model__min_samples_leaf', 13), ('model__min_samples_split', 60)])",0.6702328706906491,0.6406475196010608,0.6941793136746225,0.7388618053153465,0.3808857229332411,0.458947668050271,0.37114374351435486,0.6807618533027151,0.6767724796253771,0.29303975865640053,0.5605472735364039,0.15687419738718097,16
38,0.19669804573059083,0.018650458199274474,0.014650511741638183,0.0015984149414711502,17,13,60,"OrderedDict([('model__max_depth', 17), ('model__min_samples_leaf', 13), ('model__min_samples_split', 60)])",0.6717290729851263,0.6406475196010608,0.6955187795457165,0.7440593292401707,0.38054162342903264,0.4596403709789,0.37321104289173296,0.6763456256472602,0.6790193164933136,0.26122202710612813,0.5581934707918441,0.16289125419393,22
39,0.2103963851928711,0.022338799640352756,0.013951373100280762,0.001422798639318516,18,13,2,"OrderedDict([('model__max_depth', 18), ('model__min_samples_leaf', 13), ('model__min_samples_split', 2)])",0.6711363570852069,0.6532593969791307,0.6805315346477574,0.736975563530497,0.382009000634152,0.4695967369998847,0.38625349504208467,0.6502309874375254,0.6720464676482507,0.3031689855464001,0.560520852555089,0.1495304981740513,17
40,0.20309824943542482,0.01720372504817042,0.014500570297241212,0.002439262477104737,17,12,2,"OrderedDict([('model__max_depth', 17), ('model__min_samples_leaf', 12), ('model__min_samples_split', 2)])",0.672270444194627,0.63420601291364,0.7028151302894039,0.7320698936354203,0.3710167329643722,0.5192731753718436,0.40757415254237284,0.6368382187401505,0.6650159845107839,0.3000738439371426,0.5641153589099758,0.1459613294137774,3
41,0.21344711780548095,0.020736414431373935,0.015450286865234374,0.002412963880195768,17,12,2,"OrderedDict([('model__max_depth', 17), ('model__min_samples_leaf', 12), ('model__min_samples_split', 2)])",0.6719047258734001,0.628188775510204,0.6801117692839849,0.7349731206041739,0.37243636861524265,0.5085340280179869,0.416629734520927,0.6384744923229322,0.664075825115944,0.2957107478949975,0.5611039587759793,0.1440226880717207,12
42,0.19994657039642333,0.015426030196358546,0.014701008796691895,0.0016466483142264631,17,12,2,"OrderedDict([('model__max_depth', 17), ('model__min_samples_leaf', 12), ('model__min_samples_split', 2)])",0.6764104476536377,0.6354274760751758,0.7003704023982474,0.7343380678542604,0.3763250533264153,0.5016610457742419,0.40454121267150933,0.6399828898194426,0.6640902336890451,0.30119411049574496,0.563434093975772,0.14654018570241806,6
43,0.20084712505340577,0.006885877015328109,0.014000344276428222,0.0010009064794425377,17,12,2,"OrderedDict([('model__max_depth', 17), ('model__min_samples_leaf', 12), ('model__min_samples_split', 2)])",0.6713858742649602,0.6392846333448634,0.7032673238787039,0.7236484636227372,0.37308763547791995,0.5042625100887813,0.40327471030785195,0.6388193975415373,0.6584141564230717,0.2929974334729164,0.5608442138423342,0.14689656742244936,13
44,0.049597740173339844,0.0077607857320413625,0.018450236320495604,0.002795567007007336,1,1,24,"OrderedDict([('model__max_depth', 1), ('model__min_samples_leaf', 1), ('model__min_samples_split', 24)])",0.2972911622276029,0.5186011904761905,0.4307783494753834,0.49003732849071835,0.33175696125907994,0.4993946731234867,0.25786924939467315,0.48287631140528614,0.45814579674906564,0.29271106308253414,0.40594620856840213,0.09477008884657323,48
45,0.22284598350524903,0.03476042200109973,0.015000057220458985,0.0025687353403063386,30,8,2,"OrderedDict([('model__max_depth', 30), ('model__min_samples_leaf', 8), ('model__min_samples_split', 2)])",0.5426791479303585,0.623600181598063,0.6605026014643145,0.7273515868211691,0.3633528623313732,0.4666205465236942,0.4515756514470195,0.6069854563465262,0.6470412895672926,0.335243369805034,0.5424952693834844,0.12602903873591048,35
46,0.1954981803894043,0.003456747687596805,0.015450501441955566,0.0009350034484534624,18,13,2,"OrderedDict([('model__max_depth', 18), ('model__min_samples_leaf', 13), ('model__min_samples_split', 2)])",0.6753159950420846,0.6438813343133863,0.6852840712556209,0.7365485918943848,0.38451318027210885,0.45770188371958953,0.38310075089357776,0.6594065468954028,0.665461749741096,0.3265378900445765,0.5617751994071828,0.1467072320220672,8
47,0.15779590606689453,0.02508692625830743,0.01955087184906006,0.003622366859917525,13,46,60,"OrderedDict([('model__max_depth', 13), ('model__min_samples_leaf', 46), ('model__min_samples_split', 60)])",0.5939724936584803,0.6655433889657558,0.6740963334486337,0.7142749048772052,0.3622557073676928,0.493555790960452,0.33290005620892427,0.6799027421315683,0.660383628258814,0.2558062046917916,0.5432691250569317,0.16074590609031905,34
48,0.22029666900634765,0.03388338021877769,0.01439993381500244,0.0013564590421397788,18,12,2,"OrderedDict([('model__max_depth', 18), ('model__min_samples_leaf', 12), ('model__min_samples_split', 2)])",0.6741927173411737,0.6338700204658135,0.6924110745993313,0.7301043828548368,0.36721542430531534,0.5112949311080364,0.39957068632537757,0.6414993921383223,0.667311450312936,0.2959034625602234,0.5613373542011366,0.1476914302254144,10
49,0.21389870643615722,0.016093315048384894,0.014300131797790527,0.0017058162303834402,18,13,2,"OrderedDict([('model__max_depth', 18), ('model__min_samples_leaf', 13), ('model__min_samples_split', 2)])",0.6741278608901188,0.644786622276029,0.6798874740574194,0.7343425717744725,0.3822630217341174,0.469158055171221,0.3907988513201891,0.6541852402179296,0.677727948129137,0.33010221081543517,0.563737985638607,0.14453304022481475,5
