,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
28,0.078849196434021,0.009326808856585803,0.017051219940185547,0.0021382016933599907,0.0027698899227562817,0.1959828624191452,"{'model__C': 0.0027698899227562817, 'model__l1_ratio': 0.1959828624191452}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
29,0.07275979518890381,0.010432347565169909,0.020209360122680663,0.005283515856309232,0.0016832027985721903,0.32533033076326434,"{'model__C': 0.0016832027985721903, 'model__l1_ratio': 0.32533033076326434}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
30,0.1325996160507202,0.010372305536012769,0.01824972629547119,0.0021819724208872516,0.08777815504719653,0.2713490317738959,"{'model__C': 0.08777815504719653, 'model__l1_ratio': 0.2713490317738959}",0.6778724201545024,0.5272577251239479,0.33539973192666894,0.5116651533494754,0.3514796278680964,0.5614208607171682,0.09081704715784619,0.5021928047188077,0.5652789409698771,0.32766806249718583,0.4451052374483576,0.16021938493928828,46
31,0.5996803760528564,0.018650094320711026,0.02160060405731201,0.0030149376173731987,13.921548533046511,0.3567533266935893,"{'model__C': 13.921548533046511, 'model__l1_ratio': 0.3567533266935893}",0.5373032687651332,0.5460949210192552,0.42278659345093966,0.5155799607978785,0.4428722760290557,0.4974345670471578,0.1638021734117376,0.5061551623215814,0.6705299653293709,0.2623693097392949,0.45649281979114054,0.13880850499291286,38
32,0.09485220909118652,0.013817796686005183,0.016904473304748535,0.0021864852941064885,0.02539057572102413,0.5426960831582485,"{'model__C': 0.02539057572102413, 'model__l1_ratio': 0.5426960831582485}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
33,0.08405022621154785,0.011453475848298986,0.02170069217681885,0.0026291007450381008,0.0050654860639753555,0.8021969807540397,"{'model__C': 0.0050654860639753555, 'model__l1_ratio': 0.8021969807540397}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
34,0.06939985752105712,0.011240191521963988,0.0212003231048584,0.003716064877298507,0.0023591373063477136,0.9868869366005173,"{'model__C': 0.0023591373063477136, 'model__l1_ratio': 0.9868869366005173}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
35,0.5872500896453857,0.01866453386607323,0.021300315856933594,0.003802559556432492,7.264803074826735,0.1987156815341724,"{'model__C': 7.264803074826735, 'model__l1_ratio': 0.1987156815341724}",0.5594967860025366,0.5439150236365733,0.40035166609016487,0.5089285714285715,0.4535555747722818,0.5514635939121411,0.14730161132249509,0.5254050159845108,0.6685848079607367,0.24918366428024674,0.4608186315390258,0.1487625411266755,30
36,0.05219790935516357,0.004945331428794318,0.015451550483703613,0.000610327871522222,0.0010656401760606447,0.8154614284548342,"{'model__C': 0.0010656401760606447, 'model__l1_ratio': 0.8154614284548342}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
37,0.5644258737564087,0.016674842635732552,0.020451068878173828,0.004876598371605184,3.4220529032706923,0.7290071680409873,"{'model__C': 3.4220529032706923, 'model__l1_ratio': 0.7290071680409873}",0.5535516113224951,0.5439276346131673,0.41114305891848263,0.5097482849071833,0.44369919578000694,0.5513807217802376,0.15498169606825782,0.5262209014363546,0.6708883785852582,0.24947363681390428,0.46150151202253475,0.1467882430110553,26
38,0.6043859243392944,0.011400972762999574,0.018300127983093262,0.0026083780653596,7.183758655813988,0.07404465173409036,"{'model__C': 7.183758655813988, 'model__l1_ratio': 0.07404465173409036}",0.5637214631615358,0.543724057419578,0.3946046638994581,0.5076710769053383,0.4564885276144356,0.5603669433875245,0.14375612533148852,0.5277734251879869,0.6676410464226215,0.24694313116304203,0.46126904604930086,0.15083041775379913,27
39,0.12504997253417968,0.009212032252003535,0.01690037250518799,0.0024063874575526775,0.061991000078022655,0.11586905952512971,"{'model__C': 0.061991000078022655, 'model__l1_ratio': 0.11586905952512971}",0.6211410411622276,0.5395119912371727,0.2995683442868673,0.48435878588723624,0.392531059033783,0.617141560013836,0.0890262884814943,0.518676212346346,0.5981629069296232,0.25636994011436803,0.4416488129492954,0.16914984729301075,49
40,0.6171980381011963,0.02520451273073658,0.021619033813476563,0.003500641501338787,20.67840939783948,0.6232981268275579,"{'model__C': 20.67840939783948, 'model__l1_ratio': 0.6232981268275579}",0.5256903608901188,0.5476532774126599,0.43323568834313386,0.5193920788654445,0.4368622448979592,0.46260485126253886,0.17363152888273956,0.49127110630825344,0.6716322211715972,0.2713350443513891,0.4533308402385834,0.13405479397440595,40
41,0.1380220413208008,0.018743029876540418,0.0214510440826416,0.004452167574712298,0.04513257622008944,0.06355835028602363,"{'model__C': 0.04513257622008944, 'model__l1_ratio': 0.06355835028602363}",0.6343447336561744,0.5427061714516316,0.29235126253891386,0.47756687420731003,0.4230514239594143,0.6279851983166147,0.08993067566009455,0.5240235940384529,0.6056517627988653,0.2388995452294115,0.44565112418568836,0.1744495874062955,45
42,0.12144680023193359,0.01580075719345623,0.026690983772277833,0.003534756745512624,0.03588488911386258,0.32518332202674705,"{'model__C': 0.03588488911386258, 'model__l1_ratio': 0.32518332202674705}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
43,0.5773758888244629,0.017117163136288582,0.02194960117340088,0.002582963700218839,4.446628955475449,0.6375574713552131,"{'model__C': 4.446628955475449, 'model__l1_ratio': 0.6375574713552131}",0.5530291565778854,0.5441276086705868,0.4103936065951804,0.5103698258964603,0.44614752680733305,0.5441204023982475,0.15419260924708866,0.5239299383132964,0.6704489171056779,0.2521788464136161,0.4608938438025373,0.14597037765527443,29
44,0.6017651796340943,0.014287062219196392,0.01974928379058838,0.002657985536378323,27.293781650374736,0.4722149251619493,"{'model__C': 27.293781650374736, 'model__l1_ratio': 0.4722149251619493}",0.5258452957454168,0.5477451573849879,0.4329438343133864,0.519244350282486,0.4376387207425343,0.4624949556093624,0.17300098005303818,0.49047503264442344,0.6716880543923635,0.2716250168850466,0.4532701398053045,0.13413583335211854,41
45,0.0674973487854004,0.008326394745266143,0.01710693836212158,0.0018309613481277706,0.00396251783257234,0.713244787222995,"{'model__C': 0.00396251783257234, 'model__l1_ratio': 0.713244787222995}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
46,0.5777476787567138,0.017904635335582814,0.025550127029418945,0.012478749738586516,6.366859160799429,0.5612771975694962,"{'model__C': 6.366859160799429, 'model__l1_ratio': 0.5612771975694962}",0.5474388908105614,0.544956329989623,0.4146344978669434,0.5121822033898306,0.4455169779776317,0.5275225556324226,0.15743363023175372,0.5178026926020982,0.6702724120851906,0.2559466882795263,0.4593706878865581,0.14323024909898277,34
47,0.5859492301940918,0.016664093726667176,0.01679861545562744,0.001978854774615236,7.158728631500198,0.49379559636439074,"{'model__C': 7.158728631500198, 'model__l1_ratio': 0.49379559636439074}",0.5478568546062492,0.5449599331257927,0.41395350513086593,0.5122236394557823,0.44636911968177106,0.5266686123601982,0.15684812060417389,0.5177072358053041,0.6701841595749471,0.256144806159665,0.459291598650475,0.14330931575817588,35
48,0.2403026580810547,0.04325621769075508,0.017463493347167968,0.0030316825192696437,0.4108318894699929,0.42754101835854963,"{'model__C': 0.4108318894699929, 'model__l1_ratio': 0.42754101835854963}",0.6209662890579961,0.5418540297474922,0.3236228813559322,0.48420204946385337,0.4475149169837426,0.6405565404127753,0.10417567450709098,0.5179089558287181,0.6251195461299474,0.24019631680850106,0.454611720029605,0.17023613408928165,39
49,0.0732083797454834,0.009608527000094205,0.015300893783569336,0.0019510975562563447,0.001339971723117972,0.10789142699330445,"{'model__C': 0.001339971723117972, 'model__l1_ratio': 0.10789142699330445}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
