,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
13,0.15154993534088135,0.006458514765550619,0.019350481033325196,0.0018838164425049324,10,28,17,"{'model__max_depth': 10, 'model__min_samples_leaf': 28, 'model__min_samples_split': 17}",0.5792671941658019,0.6471727992044274,0.6680817983973251,0.7601446298858527,0.36537962642684196,0.49510333794534767,0.28775996627464545,0.6857976496015129,0.6418478995002026,0.17688054392363456,0.5307435445325592,0.1834825373937268,39
14,0.16204943656921386,0.0074153088902257,0.018351006507873534,0.0016283822653955953,15,47,52,"{'model__max_depth': 15, 'model__min_samples_leaf': 47, 'model__min_samples_split': 52}",0.5963442580421999,0.6600981494292633,0.6717002478957684,0.7169412256427994,0.36720371411276376,0.4883015176409547,0.3247939006110919,0.6815741366112836,0.667921113062272,0.2579026520779864,0.5432780915126384,0.1615471604320501,19
15,0.14885051250457765,0.008420315823169175,0.017899250984191893,0.0027367045930040395,12,55,53,"{'model__max_depth': 12, 'model__min_samples_leaf': 55, 'model__min_samples_split': 53}",0.6250306266574427,0.6293877190706791,0.6539097630577656,0.6868424276490258,0.36331953332180333,0.5078395235212729,0.31044891473538566,0.684047007969742,0.6697816200639382,0.20157773875455898,0.5332184874801615,0.16922323598272304,35
16,0.22049896717071532,0.003741192303525388,0.019750761985778808,0.007609523414585533,25,3,38,"{'model__max_depth': 25, 'model__min_samples_leaf': 3, 'model__min_samples_split': 38}",0.5080115732733772,0.62898777095584,0.6451244162919405,0.737389924190015,0.3468865300357431,0.48857625677389604,0.38848023319497293,0.6682164888108424,0.6536359133684542,0.3217785582421541,0.5387087665137236,0.14099928187478133,25
17,0.2214991569519043,0.0032169013952279423,0.020751333236694335,0.004496652529655674,19,7,22,"{'model__max_depth': 19, 'model__min_samples_leaf': 7, 'model__min_samples_split': 22}",0.5684487778162113,0.6237731321342096,0.6758177317537184,0.7292126066528306,0.3664038178830854,0.47940897757408046,0.44064824022829463,0.6222387320455671,0.6529271916790491,0.3610563285154667,0.5519935536282514,0.12484028194570215,7
18,0.14170050621032715,0.01125779581516824,0.018849444389343262,0.0021918801536281326,9,39,19,"{'model__max_depth': 9, 'model__min_samples_leaf': 39, 'model__min_samples_split': 19}",0.6629284128905799,0.6477907370575349,0.6647795240977747,0.7106483483223798,0.3805028897152081,0.5168626772742995,0.2888994580883201,0.6697915259579449,0.5801260750146336,0.18687469044081226,0.5309204338859488,0.17400465893203212,38
19,0.07784872055053711,0.0031143404528048576,0.01715109348297119,0.002190984828323732,4,25,15,"{'model__max_depth': 4, 'model__min_samples_leaf': 25, 'model__min_samples_split': 15}",0.5718843681540414,0.5892262625389139,0.5860284791882855,0.7317879482301395,0.33297752363657324,0.6327494451170298,0.3276836158192091,0.6142806970147237,0.5852041964969156,0.18693682741231032,0.5158759363608143,0.16287265848586993,47
20,0.1503978967666626,0.0033374216732668083,0.01825072765350342,0.0010304028283597126,18,58,10,"{'model__max_depth': 18, 'model__min_samples_leaf': 58, 'model__min_samples_split': 10}",0.6263908105615127,0.6064807808716707,0.641934739997694,0.6866523622160728,0.35586914850686036,0.5146530540182175,0.31168659200968524,0.6812166238912154,0.6679976586068712,0.22349588004862891,0.531637765072843,0.16317335782399478,36
21,0.15239958763122557,0.006296500601960667,0.017301321029663086,0.0017621088790486304,26,53,3,"{'model__max_depth': 26, 'model__min_samples_leaf': 53, 'model__min_samples_split': 3}",0.61482294188862,0.6155480730427765,0.6539142669779777,0.6847985486567508,0.3683260910296322,0.5127055589184826,0.3262828966332295,0.6799432662434147,0.6701202215318114,0.2571993336034941,0.538366119852619,0.15414470240118147,26
22,0.17489831447601317,0.004887647378341089,0.0173511266708374,0.0016449191706318768,20,28,48,"{'model__max_depth': 20, 'model__min_samples_leaf': 28, 'model__min_samples_split': 48}",0.5825217269111034,0.6585154718667128,0.6961123962296782,0.761812881932434,0.36248720886659747,0.4580685028248587,0.30847259454629306,0.6811013553064071,0.6511135125399613,0.2952631815930479,0.5455468832617093,0.16525700777381047,15
