,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.028800058364868163,0.004155637782671456,0.018199729919433593,0.0008124683556709906,0,1,1,0.1,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 1, 'model__subsample': 0.1}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
1,0.027099132537841797,0.001157714074533075,0.01840043067932129,0.0009695250873886195,0,1,1,0.3,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 1, 'model__subsample': 0.3}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
2,0.02500014305114746,0.0035356285720847484,0.0186002254486084,0.003072005977958733,0,1,1,0.5,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 1, 'model__subsample': 0.5}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
3,0.028900003433227538,0.002009222585219749,0.024199914932250977,0.0033566281243349815,0,1,1,0.7,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 1, 'model__subsample': 0.7}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
4,0.03259940147399902,0.0024160454161510658,0.025800085067749022,0.001435106404809726,0,1,1,0.9,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 1, 'model__subsample': 0.9}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
5,0.03720002174377442,0.006120509449909887,0.024199914932250977,0.005608986815669679,0,1,1,1,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 1, 'model__subsample': 1}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
6,0.13879990577697754,0.007018570127640898,0.021899938583374023,0.00205888879918111,0,1,100,0.1,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 100, 'model__subsample': 0.1}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
7,0.15319952964782715,0.010082433168969118,0.019399261474609374,0.0021538745024203233,0,1,100,0.3,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 100, 'model__subsample': 0.3}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
8,0.16230010986328125,0.007447182382384729,0.023600149154663085,0.006733531519722448,0,1,100,0.5,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
9,0.1639000415802002,0.009926713428370457,0.02779984474182129,0.006217559691355755,0,1,100,0.7,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
10,0.1576991558074951,0.005182564768583161,0.023099470138549804,0.00809034311725891,0,1,100,0.9,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 100, 'model__subsample': 0.9}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
11,0.13740019798278807,0.01753988054690417,0.023299551010131835,0.0029255962404312608,0,1,100,1,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 100, 'model__subsample': 1}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
12,1.0271176815032959,0.06106978363215499,0.04609975814819336,0.02127763257095361,0,1,1000,0.1,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 1000, 'model__subsample': 0.1}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
13,1.1187259197235107,0.06332445829142842,0.02039966583251953,0.0025960987665666958,0,1,1000,0.3,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 1000, 'model__subsample': 0.3}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
14,1.103217363357544,0.025880569223267473,0.018999814987182617,0.0008948156550757573,0,1,1000,0.5,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 1000, 'model__subsample': 0.5}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
15,1.174293851852417,0.05569053192454414,0.14029927253723146,0.14501612891699325,0,1,1000,0.7,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 1000, 'model__subsample': 0.7}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,1215
