,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
20,2.5553770542144774,0.02401455253596828,0.029716014862060547,0.005874541722387481,0,1,2000,0.5,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 2000, 'model__subsample': 0.5}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
21,2.8278600692749025,0.032350945483672726,0.029846000671386718,0.0063781276493305875,0,1,2000,0.7,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 2000, 'model__subsample': 0.7}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
22,3.0522720336914064,0.04361130671228896,0.025299978256225587,0.0011661304222752842,0,1,2000,0.9,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 2000, 'model__subsample': 0.9}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
23,2.955627775192261,0.039134980665857695,0.03328585624694824,0.00991519133226974,0,1,2000,1,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 2000, 'model__subsample': 1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
24,2.8781643867492677,0.042493280635240174,0.03410029411315918,0.008685746746475966,0,1,3000,0.1,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 3000, 'model__subsample': 0.1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
25,3.3667068481445312,0.038205055434138546,0.03460016250610352,0.011320054607869553,0,1,3000,0.3,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 3000, 'model__subsample': 0.3}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
26,3.818352746963501,0.02764690049798635,0.04050040245056152,0.012288696533689093,0,1,3000,0.5,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 3000, 'model__subsample': 0.5}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
27,4.206923770904541,0.07751317050899556,0.039500188827514646,0.015802215338586,0,1,3000,0.7,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 3000, 'model__subsample': 0.7}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
28,4.466996335983277,0.02192351967615695,0.07230043411254883,0.07723636747254094,0,1,3000,0.9,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 3000, 'model__subsample': 0.9}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
29,4.386215877532959,0.033888509657055255,0.03419990539550781,0.010057295797947688,0,1,3000,1,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 3000, 'model__subsample': 1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
30,3.8482008457183836,0.07461823862820728,0.036400461196899415,0.013240682809025775,0,1,4000,0.1,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 4000, 'model__subsample': 0.1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
31,4.496932554244995,0.018999291516335476,0.08329997062683106,0.09501795109688113,0,1,4000,0.3,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 4000, 'model__subsample': 0.3}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
32,5.127670192718506,0.055279741938053795,0.06849994659423828,0.07675252565914352,0,1,4000,0.5,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 4000, 'model__subsample': 0.5}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
33,5.5849103927612305,0.0798689166286565,0.1113731861114502,0.1436054611814443,0,1,4000,0.7,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 4000, 'model__subsample': 0.7}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
34,5.98628830909729,0.0634692305653733,0.03485226631164551,0.008134756637039008,0,1,4000,0.9,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 4000, 'model__subsample': 0.9}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
35,5.826365375518799,0.07491485151425113,0.11389989852905273,0.09473313921979731,0,1,4000,1,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 4000, 'model__subsample': 1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
36,4.962815952301026,0.10433387713812292,0.1270000457763672,0.09514048965337436,0,1,5000,0.1,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 5000, 'model__subsample': 0.1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
37,5.886199951171875,0.15780721706960743,0.05760002136230469,0.035515389024485165,0,1,5000,0.3,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 5000, 'model__subsample': 0.3}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
38,6.509099626541138,0.16949505326146483,0.03040022850036621,0.002517830840788695,0,1,5000,0.5,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 5000, 'model__subsample': 0.5}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
39,7.012799596786499,0.18363993113580476,0.03639974594116211,0.00852890866009642,0,1,5000,0.7,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 5000, 'model__subsample': 0.7}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
40,7.388799715042114,0.044133079011500854,0.027499914169311523,0.0013045323227076895,0,1,5000,0.9,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 5000, 'model__subsample': 0.9}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
41,7.257499504089355,0.038735157613687954,0.03078141212463379,0.003863674284607745,0,1,5000,1,"{'model__learning_rate': 0, 'model__max_depth': 1, 'model__n_estimators': 5000, 'model__subsample': 1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
42,0.04779977798461914,0.012758107991482909,0.025400161743164062,0.006651863774929676,0,5,1,0.1,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 1, 'model__subsample': 0.1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
43,0.03800044059753418,0.0030001402658174597,0.02110004425048828,0.0014961626286478659,0,5,1,0.3,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 1, 'model__subsample': 0.3}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
44,0.03909988403320312,0.0017715620118459057,0.025100517272949218,0.006506305667969173,0,5,1,0.5,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 1, 'model__subsample': 0.5}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
45,0.04010024070739746,0.003277646114244678,0.022899627685546875,0.0036387934810784882,0,5,1,0.7,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 1, 'model__subsample': 0.7}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
46,0.03839983940124512,0.001158035383582866,0.02330012321472168,0.0011665393531881038,0,5,1,0.9,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 1, 'model__subsample': 0.9}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
47,0.03949990272521973,0.0006322589137716331,0.02369976043701172,0.001435525111220271,0,5,1,1,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 1, 'model__subsample': 1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
48,0.2394005298614502,0.01246420445577958,0.02220010757446289,0.001029849718919166,0,5,100,0.1,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
49,0.3783994197845459,0.010253647229733216,0.02960028648376465,0.006923372697184012,0,5,100,0.3,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.3}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
50,0.4592000484466553,0.005980499663276866,0.022899961471557616,0.0011574548933533145,0,5,100,0.5,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
51,0.5437997341156006,0.016268439937552948,0.024398660659790038,0.002597008194373746,0,5,100,0.7,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
52,0.6258987426757813,0.024563298621305272,0.021900033950805663,0.0010205207946085073,0,5,100,0.9,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.9}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
53,0.644200325012207,0.01946440579823868,0.02649998664855957,0.003885890849975303,0,5,100,1,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
54,2.0235004901885985,0.018833147576634672,0.028900003433227538,0.0020345961452317264,0,5,1000,0.1,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 1000, 'model__subsample': 0.1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
55,3.30570502281189,0.012485053978240875,0.06500015258789063,0.04077883038542784,0,5,1000,0.3,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 1000, 'model__subsample': 0.3}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
56,4.198465585708618,0.03488136315032251,0.02949814796447754,0.0009996181813599725,0,5,1000,0.5,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 1000, 'model__subsample': 0.5}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
57,4.9276281833648685,0.07118310161434448,0.033799600601196286,0.007540071283260158,0,5,1000,0.7,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 1000, 'model__subsample': 0.7}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
58,5.631059741973877,0.11177850407023142,0.05979924201965332,0.03566289458521319,0,5,1000,0.9,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 1000, 'model__subsample': 0.9}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
