,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__ccp_alpha,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.038800621032714845,0.004057379148207755,0.01849985122680664,0.002236897572196102,0,1,1,2,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
1,0.03869924545288086,0.006422672416833103,0.02929964065551758,0.00677279481320739,0,1,1,10,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
2,0.038099241256713864,0.008410643956506354,0.024000263214111327,0.0021913519155905593,0,1,1,20,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 1, 'model__min_samples_split': 20}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
3,0.03769993782043457,0.005996209673542892,0.03430109024047852,0.006477850699514074,0,1,1,30,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 1, 'model__min_samples_split': 30}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
4,0.042801189422607425,0.00960082909031911,0.03470029830932617,0.00872154517529947,0,1,1,40,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 1, 'model__min_samples_split': 40}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
5,0.048800325393676756,0.008589291916141165,0.04210019111633301,0.013043441964680451,0,1,1,50,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 1, 'model__min_samples_split': 50}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
6,0.039699649810791014,0.005124344051889697,0.04539961814880371,0.007201084860252388,0,1,1,60,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 1, 'model__min_samples_split': 60}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
7,0.0555994987487793,0.0077930993295274795,0.039200973510742185,0.0016308325166069088,0,1,10,2,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 10, 'model__min_samples_split': 2}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
8,0.042899799346923825,0.0057392094498967955,0.03050065040588379,0.0030490251465793796,0,1,10,10,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 10, 'model__min_samples_split': 10}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
9,0.04530057907104492,0.004215101164785481,0.02649970054626465,0.0027200532664535025,0,1,10,20,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 10, 'model__min_samples_split': 20}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
10,0.03179855346679687,0.002657449809486134,0.02230062484741211,0.000928086654405526,0,1,10,30,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 10, 'model__min_samples_split': 30}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
11,0.03249931335449219,0.004123581777740883,0.01740126609802246,0.0030722793073568897,0,1,10,40,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 10, 'model__min_samples_split': 40}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
12,0.024999284744262697,0.0014135381387564972,0.019200849533081054,0.0015036365182407453,0,1,10,50,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 10, 'model__min_samples_split': 50}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
13,0.031800270080566406,0.0035018187941929803,0.021300411224365233,0.0027491328510688014,0,1,10,60,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 10, 'model__min_samples_split': 60}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
14,0.030099010467529295,0.002870340345246295,0.018099164962768553,0.0012812397191569972,0,1,20,2,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 20, 'model__min_samples_split': 2}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
15,0.031699609756469724,0.002767900650711164,0.021199798583984374,0.0018060606212429442,0,1,20,10,"{'model__ccp_alpha': 0, 'model__max_depth': 1, 'model__min_samples_leaf': 20, 'model__min_samples_split': 10}",0.6302083333333334,0.7395833333333334,0.734375,0.6492146596858639,0.743455497382199,0.6993673647469459,0.04916276547475492,109
