,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
14,0.13290009498596192,0.02685157307387228,0.016349649429321288,0.003155884818498387,0.0024636843051821845,0.01572062549558605,"OrderedDict([('model__C', 0.0024636843051821845), ('model__l1_ratio', 0.01572062549558605)])",0.5,0.5,0.5,0.5,0.2946644759598755,0.5372113887928053,0.1377929349705984,0.48803638164708,0.48065559007609526,0.36283398622180196,0.4301194757668257,0.12051568191322719,49
15,0.0691495418548584,0.007597404149132357,0.014450716972351074,0.0007899641554422565,0.004274412244165049,0.9955330818797078,"OrderedDict([('model__C', 0.004274412244165049), ('model__l1_ratio', 0.9955330818797078)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
16,0.08274836540222168,0.013205465789742759,0.02075183391571045,0.003325502666503618,0.008293904671968758,0.4960762484530909,"OrderedDict([('model__C', 0.008293904671968758), ('model__l1_ratio', 0.4960762484530909)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
17,0.12354905605316162,0.025330080917988797,0.0181504487991333,0.00534836702713793,0.011169708764621627,0.0,"OrderedDict([('model__C', 0.011169708764621627), ('model__l1_ratio', 0.0)])",0.6656325665859564,0.544684293208809,0.2806374668511472,0.46845994753833736,0.5038085149313962,0.666311757753949,0.09292488181713364,0.527978747354676,0.6166707190778513,0.20925570714575176,0.45763646022650073,0.1878590434949996,38
18,0.166147780418396,0.05932310505599061,0.013700318336486817,0.0035509029716498225,0.1372777329323755,0.883802794834421,"OrderedDict([('model__C', 0.1372777329323755), ('model__l1_ratio', 0.883802794834421)])",0.5,0.5,0.5,0.5,0.2946644759598755,0.5372113887928053,0.15125965640493488,0.4688711783511189,0.48065559007609526,0.36283398622180196,0.4295496275806632,0.11648706686480097,50
19,0.08919947147369385,0.014306287901397527,0.018900012969970702,0.0038849349011552048,0.026051446962205703,1.0,"OrderedDict([('model__C', 0.026051446962205703), ('model__l1_ratio', 1.0)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
20,0.12159976959228516,0.02263558703239785,0.01580092906951904,0.0031563675184313605,0.07779884244505746,0.5072677506540458,"OrderedDict([('model__C', 0.07779884244505746), ('model__l1_ratio', 0.5072677506540458)])",0.5,0.5,0.5,0.5,0.2946644759598755,0.5372113887928053,0.14970670471578462,0.4802791661038317,0.48065559007609526,0.36283398622180196,0.43053513118701947,0.11729309887560116,48
21,0.07405085563659668,0.00893682329755743,0.020949649810791015,0.0037451364633263526,0.002183816537340564,1.0,"OrderedDict([('model__C', 0.002183816537340564), ('model__l1_ratio', 1.0)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
22,0.06694943904876709,0.009757614445224253,0.019950151443481445,0.003920502593872473,0.001,0.5283180679938049,"OrderedDict([('model__C', 0.001), ('model__l1_ratio', 0.5283180679938049)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
23,0.07153456211090088,0.013329189015437903,0.018149518966674806,0.0044047014014624115,0.001,0.4858633743762579,"OrderedDict([('model__C', 0.001), ('model__l1_ratio', 0.4858633743762579)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
