,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__kernel,param_model__gamma,param_model__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1111,0.05639882087707519,0.007882567205697728,0.027601051330566406,0.003307610070457763,6.119811387525858e-07,poly,2.1573528978632367e-06,5,"{'model__C': 6.119811387525858e-07, 'model__degree': 5, 'model__gamma': 2.1573528978632367e-06, 'model__kernel': 'poly'}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,222
1112,0.08270063400268554,0.007053746080050149,0.03030080795288086,0.0038409029908592937,6.119811387525858e-07,poly,673.6006430366965,5,"{'model__C': 6.119811387525858e-07, 'model__degree': 5, 'model__gamma': 673.6006430366965, 'model__kernel': 'poly'}",0.6875,0.921875,0.9166666666666666,0.9685863874345549,0.9162303664921466,0.8821716841186736,0.0992882838050374,13
1113,0.059600114822387695,0.0038522243768315044,0.026700353622436522,0.001964252343382994,6.119811387525858e-07,poly,0.01928174437212696,5,"{'model__C': 6.119811387525858e-07, 'model__degree': 5, 'model__gamma': 0.01928174437212696, 'model__kernel': 'poly'}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,222
1114,0.054799127578735354,0.002618888569546052,0.02590069770812988,0.002653743814479265,6.119811387525858e-07,poly,1.2677163692159641e-06,5,"{'model__C': 6.119811387525858e-07, 'model__degree': 5, 'model__gamma': 1.2677163692159641e-06, 'model__kernel': 'poly'}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,222
1115,0.05829944610595703,0.004445177921901588,0.024501705169677736,0.002120301785997746,6.119811387525858e-07,poly,2.7886025812871533e-06,5,"{'model__C': 6.119811387525858e-07, 'model__degree': 5, 'model__gamma': 2.7886025812871533e-06, 'model__kernel': 'poly'}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,222
1116,0.08249945640563965,0.007423771040862601,0.03179965019226074,0.006622955159358546,6.119811387525858e-07,poly,12.958837620671849,5,"{'model__C': 6.119811387525858e-07, 'model__degree': 5, 'model__gamma': 12.958837620671849, 'model__kernel': 'poly'}",0.6875,0.921875,0.9166666666666666,0.9685863874345549,0.9162303664921466,0.8821716841186736,0.0992882838050374,13
1117,0.05439920425415039,0.002556739473442334,0.025300312042236327,0.0016303063861526647,6.119811387525858e-07,poly,2.6703502628756228e-05,5,"{'model__C': 6.119811387525858e-07, 'model__degree': 5, 'model__gamma': 2.6703502628756228e-05, 'model__kernel': 'poly'}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,222
1118,0.053200483322143555,0.0015364535818905318,0.03209919929504394,0.004726474188474556,6.119811387525858e-07,poly,1.675611505503667e-07,5,"{'model__C': 6.119811387525858e-07, 'model__degree': 5, 'model__gamma': 1.675611505503667e-07, 'model__kernel': 'poly'}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,222
1119,0.06039948463439941,0.005417627111281794,0.04040040969848633,0.015705192653920303,6.119811387525858e-07,poly,0.002511322874749563,5,"{'model__C': 6.119811387525858e-07, 'model__degree': 5, 'model__gamma': 0.002511322874749563, 'model__kernel': 'poly'}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,222
1120,0.0663987636566162,0.007452427396541135,0.02920074462890625,0.003944790151758709,6.119811387525858e-07,poly,8.735952581648926e-10,2,"{'model__C': 6.119811387525858e-07, 'model__degree': 2, 'model__gamma': 8.735952581648926e-10, 'model__kernel': 'poly'}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,222
1121,0.0596003532409668,0.005774303284551293,0.029699945449829103,0.0049154956989023385,6.119811387525858e-07,poly,2.1573528978632367e-06,2,"{'model__C': 6.119811387525858e-07, 'model__degree': 2, 'model__gamma': 2.1573528978632367e-06, 'model__kernel': 'poly'}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,222
1122,0.11960115432739257,0.07038429997223081,0.025199317932128908,0.004105066700819791,6.119811387525858e-07,poly,673.6006430366965,2,"{'model__C': 6.119811387525858e-07, 'model__degree': 2, 'model__gamma': 673.6006430366965, 'model__kernel': 'poly'}",0.5625,0.8020833333333334,0.640625,0.9633507853403142,0.9162303664921466,0.7769578970331589,0.1544987155437231,187
1123,0.05730032920837402,0.005258473099221707,0.02780041694641113,0.002357505264685483,6.119811387525858e-07,poly,0.01928174437212696,2,"{'model__C': 6.119811387525858e-07, 'model__degree': 2, 'model__gamma': 0.01928174437212696, 'model__kernel': 'poly'}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,222
1124,0.05820059776306152,0.0037750435512247695,0.02740015983581543,0.0035134276667839284,6.119811387525858e-07,poly,1.2677163692159641e-06,2,"{'model__C': 6.119811387525858e-07, 'model__degree': 2, 'model__gamma': 1.2677163692159641e-06, 'model__kernel': 'poly'}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,222
1125,0.05719976425170899,0.006911847873517733,0.030101490020751954,0.0050538247145934245,6.119811387525858e-07,poly,2.7886025812871533e-06,2,"{'model__C': 6.119811387525858e-07, 'model__degree': 2, 'model__gamma': 2.7886025812871533e-06, 'model__kernel': 'poly'}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,222
1126,0.0606992244720459,0.004886403000022889,0.029801654815673827,0.004749257057847585,6.119811387525858e-07,poly,12.958837620671849,2,"{'model__C': 6.119811387525858e-07, 'model__degree': 2, 'model__gamma': 12.958837620671849, 'model__kernel': 'poly'}",0.65625,0.6510416666666666,0.6510416666666666,0.6544502617801047,0.6544502617801047,0.6534467713787085,0.0020708034202399994,222
